(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year,tag_count,rating_count,time,star_level,Users_reviews,Critic reviews,Director_stars,Budget,Gross US/Canada,Opening Weekend,Gross Worldwide,Sentiment,rating
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1957,0.0,55.0,3600.0,3.9,65,42,4.7,1.1986844707535193e-16,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1971,0.0,0.0,7200.0,7.2,254,96,6.8,-0.7525632539464576,0.0,0.0,-0.5097518874169983,0.0,3.625
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1966,0.0,43.0,3600.0,7.2,216,74,6.7,-0.9134479601998775,-0.6881769949000294,-0.6220532273345987,-0.5097486836761782,0.0,3.6
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,0.0,0.0,3600.0,7.4,27,28,8.0,1.1986844707535193e-16,-0.6798225849719033,-0.6220814999916154,-0.5065010610940143,0.0,4.166666666666667
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1986,0.0,2.0,3600.0,6.0,52,22,6.3,0.3253642779514551,0.2476976298606525,-0.09393616885142074,0.17005068725499844,0.0,2.625
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1988,0.0,2.0,3600.0,5.7,19,7,6.9,-0.5755900770676958,-0.61373865482016,-0.5315204317961315,-0.48081215359183244,0.0,2.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0.0,0.0,3600.0,5.4,18,11,6.6,-0.44688231206496,-0.35298863607327186,-0.35860966125830673,-0.3794503989655561,0.0,2.5
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,0.0,0.0,3600.0,6.0,73,21,7.0,-0.31817454706222414,-0.4568106989263736,-0.3348370907335059,-0.4198093086610728,0.0,2.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,0.0,2.0,3600.0,6.0,37,21,6.1,1.1986844707535193e-16,-0.19471734908037816,-0.2629445237165512,-0.3179253588767522,0.0,1.8333333333333333
0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1978,0.0,3.0,7200.0,5.5,195,39,6.4,-0.1894667820594883,-0.2930241230374146,0.0,-0.3561403018624576,0.0,2.0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991,0.0,0.0,3600.0,6.1,15,5,5.7,1.1986844707535193e-16,-0.2098401540122394,0.0,0.0,0.0,2.1666666666666665
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,0.0,0.0,3600.0,5.4,37,13,6.5,-0.8651825483238516,-0.508649086656635,-0.371290408182878,-0.43996052461337937,0.0,1.5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,0.0,0.0,3600.0,6.6,155,93,6.4,-0.479059253315644,-0.45818153306594206,-0.30718827318134273,-0.34179897866469255,0.0,2.8333333333333335
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2003,0.0,31.0,3600.0,7.3,869,104,7.3,-0.060759017056752435,0.29102561942852767,0.4440269410633903,0.1489450046640183,0.0,3.6818181818181817
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2003,0.0,10.0,3600.0,5.5,52,52,6.4,1.1986844707535193e-16,-0.5475392118984801,-0.4383970061201823,-0.44982633135270733,0.0,2.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003,0.0,1.0,7200.0,7.6,23,41,7.3,1.1986844707535193e-16,-0.6875325414031367,-0.6226374850793682,-0.5094981642801144,0.0,3.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,0.0,0.0,3600.0,7.2,59,37,6.8,1.1986844707535193e-16,-0.6868732005949227,-0.6222884821411242,-0.5092418577166923,0.0,3.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,0.0,1.0,3600.0,5.4,82,22,6.2,-0.2538206645608562,-0.6858062140388782,-0.6205406401842023,-0.4697289764255765,0.0,3.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,0.0,11.0,3600.0,7.6,107,96,7.4,1.1986844707535193e-16,-0.5806415710229273,-0.6216388685333903,-0.4553274097643266,0.0,3.923076923076923
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2003,0.0,16.0,3600.0,5.5,179,52,6.2,-0.41470537081427605,0.11408474291527504,0.5172394466608367,-0.10447221510949063,0.0,3.0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2003,2.0,0.0,7200.0,7.4,1100,163,7.0,2.5777501654993324,3.3471514229363053,5.002727779543025,2.465651092288805,0.0,3.723684210526316
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,0.0,3.0,3600.0,6.6,68,33,6.4,-0.9295364308252194,-0.679451096804911,-0.6208117946901025,-0.5062746171898992,0.0,3.5
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2002,0.0,0.0,7200.0,6.9,77,88,5.5,1.1986844707535193e-16,-0.6435556302676317,-0.6158111506682202,-0.47160417920162423,0.0,3.8333333333333335
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,0.0,0.0,3600.0,7.4,31,24,7.0,1.1986844707535193e-16,-0.685534938315559,-0.6223497614814488,-0.5084799731201629,0.0,3.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2003,0.0,0.0,3600.0,7.0,91,64,6.1,-0.6399439595690638,-0.6691902849977807,-0.6206013935216057,-0.5004750946305863,0.0,3.5
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0.0,10.0,3600.0,5.6,164,81,5.6,0.9689031029651344,1.269824567971423,1.19347044596865,0.690255555979363,0.0,2.3333333333333335
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,0.0,5.0,3600.0,7.1,85,59,5.7,1.1986844707535193e-16,-0.6404641758793681,-0.6200851874047718,-0.4533555693209905,0.0,3.875
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2003,2.0,0.0,3600.0,6.6,114,53,6.0,-0.8330056070731675,-0.6743694735980271,-0.6113990381648425,-0.5037199002561293,0.0,3.25
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2002,0.0,0.0,3600.0,7.0,212,12,5.8,1.1986844707535193e-16,-0.6824312436662847,-0.62188438039688,-0.5075151289884456,0.0,2.0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2000,0.0,2.0,3600.0,6.8,53,66,6.7,1.1986844707535193e-16,-0.6858135168939904,0.0,-0.5057644415332917,0.0,3.5
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1985,0.0,1.0,3600.0,6.2,119,32,7.0,-0.0929359583074364,-0.4215497547539707,-0.6081330202764859,-0.40610226776316455,0.0,4.666666666666667
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1984,0.0,4.0,3600.0,6.5,40,20,7.1,-0.6560324301944057,-0.3766270206277017,-0.27970199053184325,-0.3886393844409263,0.0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1984,0.0,11.0,3600.0,5.1,51,29,4.4,1.1986844707535193e-16,-0.4046868803243237,-0.4307312367970972,-0.399547136728291,0.0,1.6666666666666667
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1984,0.0,0.0,3600.0,5.8,80,35,5.2,1.1986844707535193e-16,0.03801963084559433,-0.22515246308225317,-0.22745315578703118,0.0,2.0
0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1986,0.0,1.0,7200.0,8.0,281,157,7.4,-0.8555294659486463,-0.6783555934444566,-0.6098258949281381,-0.464378167324268,0.0,4.0625
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1956,0.0,27.0,3600.0,6.9,174,51,6.4,-0.8748356306990567,0.0,0.0,0.0,0.0,3.0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1953,0.0,34.0,3600.0,7.0,89,41,6.4,-0.8979708514582985,0.0,0.0,0.0,0.0,3.5
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2003,0.0,3.0,7200.0,7.2,2900,180,7.2,3.864827815526691,4.59796280081457,5.411411140731921,4.90411666338776,0.0,3.3541666666666665
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2003,0.0,0.0,3600.0,6.3,323,59,7.2,0.16447957169803532,-0.3069878203077415,-0.6198293527339528,-0.22172142263199568,0.0,2.9
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,1.0,3.0,3600.0,7.1,27,45,6.9,1.1986844707535193e-16,-0.687974317203908,-0.6225304434848955,-0.5096698964645753,0.0,4.0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2002,0.0,0.0,7200.0,7.3,157,76,7.0,1.1986844707535193e-16,-0.6150115856450495,-0.6189967558599919,-0.26693340124910947,0.0,4.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0.0,8.0,3600.0,6.0,28,16,6.6,1.1986844707535193e-16,-0.6741744366783342,-0.6056704718503264,-0.3574621842991452,0.0,0.5
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2003,0.0,2.0,3600.0,6.8,685,164,6.7,1.6446188692294974,3.870545866102359,3.8451662350884734,3.0267167852386234,0.0,3.316901408450704
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0.0,16.0,3600.0,5.7,108,65,6.9,0.3253642779514551,-0.30420597693878443,-0.14150734704562382,-0.3135006571047167,0.0,2.1666666666666665
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,0.0,0.0,3600.0,7.6,24,20,7.0,1.1986844707535193e-16,-0.6851711472452146,-0.6223685003355182,-0.5085802159081008,0.0,4.0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,0.0,1.0,3600.0,7.0,49,68,6.7,1.1986844707535193e-16,-0.6680458018198772,-0.6180772370032958,-0.45640650119112014,0.0,3.5
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0.0,1.0,3600.0,8.2,1000,144,7.4,2.062919105488389,6.461538785006722,3.99628555935399,6.362147306056251,0.0,3.9609929078014185
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0.0,2.0,3600.0,7.0,584,163,7.3,0.9689031029651344,1.3042088128356406,0.6565768972438194,0.7751751507851853,0.0,3.6186440677966103
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2003,0.0,5.0,3600.0,6.1,641,207,6.3,-0.5562839123172855,-0.398723338802259,-0.28341964767845124,-0.30066579998045584,0.0,3.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003,0.0,1.0,3600.0,7.7,158,69,6.9,1.1986844707535193e-16,-0.6296301744262599,-0.6185061266352034,-0.4799992791613396,0.0,3.9285714285714284
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,0.0,0.0,3600.0,7.4,64,57,6.8,1.1986844707535193e-16,-0.6665606939551985,-0.618239508904499,-0.40256816945003815,0.0,3.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,0.0,8.0,3600.0,5.9,490,130,6.5,1.4837341629760776,1.6989440890450018,2.695793964364374,1.2150910197326128,0.0,2.6052631578947367
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,0.0,0.0,3600.0,7.5,378,122,6.5,-0.8490940776985095,-0.29808143468293524,-0.6137547422476247,-0.21008239278454688,0.0,3.75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1966,0.0,32.0,7200.0,6.9,94,23,6.4,1.1986844707535193e-16,-0.42216738105303486,0.0,0.0,0.0,4.0
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,0.0,0.0,3600.0,6.7,35,20,6.5,1.1986844707535193e-16,-0.06120829784612033,0.0,0.0,0.0,3.6666666666666665
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1957,0.0,0.0,3600.0,6.8,61,21,6.7,-0.902074602014587,0.0,0.0,-0.5096812080779491,0.0,3.5
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1973,0.0,0.0,3600.0,6.1,138,108,6.1,-0.9528647132319653,0.0,0.0,0.0,0.0,3.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,0.0,0.0,3600.0,8.0,32,7,7.3,1.1986844707535193e-16,0.0,0.0,-0.5097097498327268,0.0,3.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,0.0,19.0,3600.0,6.4,14,23,7.4,1.1986844707535193e-16,0.0,0.0,0.0,0.0,5.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,0.0,40.0,3600.0,6.9,73,29,6.5,1.1986844707535193e-16,-0.6114502516665468,0.0,-0.47749855876134606,0.0,3.25
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1966,1.0,11.0,3600.0,6.6,57,17,6.4,1.1986844707535193e-16,-0.5040194332102292,0.0,0.0,0.0,2.0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1974,0.0,45.0,3600.0,8.2,27,9,6.8,1.1986844707535193e-16,0.0,0.0,0.0,0.0,5.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0.0,56.0,3600.0,6.2,59,30,7.1,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.75
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1939,0.0,1.0,3600.0,7.6,99,46,6.5,1.1986844707535193e-16,-0.6817097253358817,0.0,0.0,0.0,3.75
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.0,5.0,3600.0,7.0,15,14,6.9,1.1986844707535193e-16,-0.685584406241576,0.0,-0.5087408627114552,0.0,4.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,0.0,3.0,3600.0,5.6,34,20,6.8,-0.6721209008197477,0.0,0.0,0.0,0.0,4.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1965,0.0,1.0,3600.0,7.3,105,34,6.2,1.1986844707535193e-16,-0.36399067828758624,0.0,0.0,0.0,4.0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1991,0.0,0.0,3600.0,6.5,154,21,6.3,0.16447957169803532,-0.2458341058397977,-0.28805314166130663,-0.3377960541152014,0.0,1.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,0.0,0.0,3600.0,5.6,27,19,6.4,-0.6077670183183799,-0.4108509969209865,-0.35136081500067107,-0.4019433232250797,0.0,1.5
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1970,0.0,0.0,3600.0,7.3,61,28,7.1,1.1986844707535193e-16,0.0,0.0,-0.5095171240036921,0.0,4.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1970,0.0,14.0,3600.0,7.0,91,49,6.7,-0.8812710189491935,-0.5933808479506524,0.0,-0.4728984321104192,0.0,3.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1950,0.0,0.0,3600.0,7.6,117,60,6.8,1.1986844707535193e-16,0.0,0.0,0.0,0.0,4.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1929,0.0,7.0,3600.0,8.3,154,60,6.5,1.1986844707535193e-16,0.0,0.0,-0.5097235062141524,0.0,3.3333333333333335
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1945,0.0,4.0,7200.0,7.3,82,29,6.0,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,0.0,0.0,3600.0,7.3,108,49,6.5,1.1986844707535193e-16,-0.611122430442976,-0.6178965549998492,-0.4797951446779239,0.0,3.3333333333333335
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1991,0.0,5.0,3600.0,7.6,281,122,7.2,-0.6721209008197477,-0.5726561523987348,-0.6051320421100701,-0.464842089428899,0.0,4.035714285714286
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,0.0,1.0,3600.0,7.1,54,13,6.4,1.1986844707535193e-16,-0.586468179318287,0.0,-0.4702112598329486,0.0,5.0
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1965,0.0,0.0,7200.0,7.5,142,57,6.8,-0.7894058516784908,0.0,0.0,0.0,0.0,4.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1960,0.0,11.0,7200.0,6.7,51,19,6.4,1.1986844707535193e-16,-0.4753712149552112,0.0,0.0,0.0,3.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1958,2.0,9.0,3600.0,7.3,79,46,6.8,-0.9134479601998775,0.0,0.0,0.0,0.0,4.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1934,0.0,26.0,3600.0,7.2,26,23,6.8,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989,0.0,4.0,7200.0,7.3,46,28,6.4,-0.38252842956359207,-0.5705921289991085,-0.6215157180994546,-0.4640397384477514,0.0,3.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1962,0.0,2.0,3600.0,7.6,140,90,6.3,-0.9198833484500143,-0.6864306175376736,-0.6223113632681982,-0.5090698117261829,0.0,4.9
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1960,0.0,0.0,7200.0,6.6,124,47,6.0,-0.8008286658224836,0.0,0.0,0.0,0.0,3.8333333333333335
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,0.0,3.0,3600.0,5.8,134,40,5.9,-0.6721209008197477,-0.243012894637498,-0.15870205378919824,-0.3366993603584352,0.0,2.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1977,0.0,1.0,3600.0,6.0,55,38,6.9,1.1986844707535193e-16,0.0,0.0,-0.509745662380735,0.0,3.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1991,0.0,1.0,3600.0,6.7,42,10,6.5,-0.8008286658224836,-0.550530266109006,-0.6197766209410983,-0.4562410597232582,0.0,3.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1991,0.0,1.0,3600.0,6.5,78,23,6.8,-0.2538206645608562,-0.4720852868494484,-0.3954841097964982,-0.42574702264673925,0.0,3.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1943,0.0,10.0,7200.0,7.6,98,44,5.8,-0.8973594895745355,0.0,0.0,0.0,0.0,3.0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1967,0.0,2.0,7200.0,6.9,107,27,7.0,-0.7686517245717996,0.0,0.0,0.0,0.0,3.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0.0,0.0,3600.0,3.4,284,87,6.5,-0.35035148831290813,-0.194887792837611,0.10703902729671351,-0.22318533514576885,0.0,1.9545454545454546
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2003,0.0,2.0,3600.0,1.9,315,51,5.4,-0.5755900770676958,-0.5956546266206347,-0.4442220282203811,-0.4737823215794548,0.0,0.8333333333333334
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2003,0.0,0.0,3600.0,5.3,266,117,6.0,1.4515572217253938,-0.10732438232730321,0.1078695859093546,-0.13652273018625655,0.0,2.9285714285714284
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2003,0.0,0.0,3600.0,5.5,108,33,7.1,0.0035948654446154894,-0.42125315370533967,-0.22098467893579238,-0.3975930299755991,0.0,2.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2002,2.0,1.0,3600.0,7.5,1600,148,7.3,-0.7042978420704317,0.15783541572955376,0.038780811713715065,0.10809109146944519,0.0,3.9741379310344827
0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,0.0,2.0,3600.0,4.9,591,114,6.1,2.899519578006172,1.2047381064516103,1.851673747156737,1.3816645757544765,0.0,2.3703703703703702
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,0.0,1.0,3600.0,6.8,66,77,6.3,1.1986844707535193e-16,-0.68775243431298,-0.6225483275842177,-0.508426662581004,0.0,3.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1974,0.0,0.0,3600.0,8.0,73,116,7.1,1.1986844707535193e-16,-0.6880336599417219,-0.622025809432329,-0.5096338598537106,0.0,4.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1993,0.0,5.0,3600.0,5.7,26,15,5.8,-0.8812710189491935,-0.6738300760836738,-0.6177958254404313,-0.5041715839248713,0.0,3.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1962,0.0,1.0,3600.0,1.8,54,15,5.6,1.1986844707535193e-16,0.0,0.0,0.0,0.0,0.5
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1937,1.0,1.0,3600.0,7.2,64,52,6.7,-0.9432116308567602,0.0,0.0,0.0,0.0,4.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1956,1.0,3.0,3600.0,7.0,70,41,6.8,-0.8484505388734959,0.0,0.0,0.0,0.0,3.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,0.0,1.0,3600.0,5.9,58,16,5.9,1.1986844707535193e-16,-0.3590704688294289,-0.29330146730872875,-0.3642998429470231,0.0,2.25
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992,0.0,0.0,3600.0,6.0,64,12,6.4,0.3253642779514551,-0.29614063992329975,-0.2782334561261008,-0.3573517902504311,0.0,2.5
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1952,0.0,2.0,3600.0,7.5,68,25,6.4,-0.8490940776985095,0.0,0.0,0.0,0.0,3.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,0.0,0.0,3600.0,6.4,69,20,6.8,1.1986844707535193e-16,0.0,0.0,0.0,0.0,2.0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1976,0.0,0.0,7200.0,7.6,217,105,6.4,1.1986844707535193e-16,-0.652052755631652,0.0,-0.49570605275181945,0.0,4.25
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0.0,0.0,3600.0,7.7,197,60,5.9,-0.8330056070731675,0.5508582756688422,0.0,-0.028096602988829274,0.0,4.5
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,0.0,0.0,7200.0,5.6,1500,241,7.1,3.4465275792677996,1.7932303878217906,3.462176275592024,1.2802933777554868,0.0,2.5606060606060606
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1.0,0.0,3600.0,4.8,334,57,6.4,0.48624898420487495,1.0049180419410921,0.8382271405677144,0.4018530193903253,0.0,2.409090909090909
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2003,1.0,0.0,3600.0,6.7,130,66,7.2,0.9689031029651344,-0.19100194175507404,-0.17079065292518134,0.07971458111870298,0.0,3.6666666666666665
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,0.0,4.0,3600.0,6.3,1800,141,6.2,5.47367487806089,2.1347914545643665,2.272950736036374,2.6529098380945584,0.0,3.0444444444444443
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2003,0.0,1.0,3600.0,6.7,328,169,6.6,1.1986844707535193e-16,-0.49800991561574864,-0.6039002090188865,-0.34597850304130284,0.0,3.6
0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2003,0.0,0.0,7200.0,8.1,2300,189,7.0,3.5430584030198515,5.045473070002386,2.4431948690145973,4.264945396656953,0.0,3.778523489932886
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2003,1.0,2.0,3600.0,5.8,872,206,6.6,1.5480880454774457,0.5595917394467631,0.8944582993565151,0.7984919107934517,0.0,2.625
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2002,0.0,0.0,3600.0,7.7,62,32,6.2,-0.8330056070731675,-0.6836070408861602,-0.621706920161326,-0.5062452288885724,0.0,3.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2003,0.0,3.0,3600.0,6.8,71,43,7.7,-0.7042978420704317,-0.6660520472806235,-0.6193729794494103,-0.46168649959270813,0.0,4.5
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2003,0.0,0.0,3600.0,6.2,126,61,5.3,-0.9005771836996039,-0.6615174623645214,-0.6187476277264187,-0.49807732450792525,0.0,2.25
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,0.0,2.0,7200.0,6.6,590,112,6.5,3.2212889905130115,1.9139661071690084,2.4360852820303602,1.485029135453473,0.0,2.8823529411764706
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2003,0.0,9.0,3600.0,5.6,102,43,7.2,-0.44688231206496,-0.42169378432831706,-0.2414379080260957,-0.40473443828273375,0.0,3.5
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,0.0,2.0,3600.0,6.2,353,95,6.7,0.3253642779514551,-0.16098487934157213,-0.02222060181746393,0.6612987963516156,0.0,2.9615384615384617
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2002,0.0,2.0,3600.0,5.0,48,4,5.0,-0.8812710189491935,-0.6879167954865205,-0.622379020393943,-0.5096475359591703,0.0,4.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2002,0.0,0.0,3600.0,7.3,233,140,6.8,-0.6399439595690638,-0.535888905185762,-0.6161813252240442,-0.40827798726638864,0.0,3.625
